model,origin_date,forecast_date,horizon,actual,predicted,error
neural_network,2023-07-20,2023-07-21,1,17.4,17.061782836914062,0.33821678161621094
neural_network,2023-07-20,2023-07-23,3,17.7,17.505348205566406,0.19465255737304688
neural_network,2023-07-20,2023-07-27,7,21.6,20.690349578857422,0.9096508026123047
neural_network,2023-07-20,2023-08-03,14,19.6,19.424827575683594,0.1751728057861328
neural_network,2023-07-20,2023-08-19,30,16.7,16.827129364013672,0.12712860107421875
neural_network,2023-08-03,2023-08-04,1,17.1,17.037471771240234,0.06252861022949219
neural_network,2023-08-03,2023-08-06,3,16.2,16.216453552246094,0.016452789306640625
neural_network,2023-08-03,2023-08-10,7,17.6,17.85356903076172,0.2535686492919922
neural_network,2023-08-03,2023-08-17,14,20.1,20.284372329711914,0.1843719482421875
neural_network,2023-08-03,2023-09-04,30,23.7,23.794593811035156,0.09459304809570312
neural_network,2023-08-17,2023-08-18,1,13.8,13.703644752502441,0.09635543823242188
neural_network,2023-08-17,2023-08-20,3,19.1,18.703195571899414,0.3968048095703125
neural_network,2023-08-17,2023-08-26,7,12.4,12.09095573425293,0.30904388427734375
neural_network,2023-08-17,2023-09-02,14,21.9,21.922574996948242,0.02257537841796875
neural_network,2023-08-17,2023-09-18,30,8.4,8.497221946716309,0.09722232818603516
neural_network,2023-09-02,2023-09-03,1,21.3,20.82358169555664,0.47641754150390625
neural_network,2023-09-02,2023-09-05,3,23.9,23.64618492126465,0.253814697265625
neural_network,2023-09-02,2023-09-09,7,12.0,11.925765037536621,0.0742349624633789
neural_network,2023-09-02,2023-09-16,14,14.6,15.083552360534668,0.4835519790649414
neural_network,2023-09-02,2023-10-02,30,18.6,18.077516555786133,0.5224838256835938
neural_network,2023-09-16,2023-09-17,1,13.6,13.883000373840332,0.28299999237060547
neural_network,2023-09-16,2023-09-19,3,8.8,8.9016752243042,0.10167503356933594
neural_network,2023-09-16,2023-09-23,7,15.5,15.080272674560547,0.4197273254394531
neural_network,2023-09-16,2023-09-30,14,15.2,15.171628952026367,0.02837085723876953
neural_network,2023-09-16,2023-10-16,30,6.6,6.555533409118652,0.044466495513916016
neural_network,2023-09-30,2023-10-01,1,17.1,16.27581214904785,0.824188232421875
neural_network,2023-09-30,2023-10-03,3,20.4,19.927873611450195,0.4721260070800781
neural_network,2023-09-30,2023-10-07,7,7.6,8.319567680358887,0.7195677757263184
neural_network,2023-09-30,2023-10-14,14,7.5,7.319269180297852,0.18073081970214844
neural_network,2023-09-30,2023-10-30,30,-2.6,-2.927363634109497,0.3273637294769287
neural_network,2023-10-14,2023-10-15,1,7.2,7.1808953285217285,0.019104480743408203
neural_network,2023-10-14,2023-10-17,3,5.5,5.40122127532959,0.09877872467041016
neural_network,2023-10-14,2023-10-21,7,4.2,4.148261547088623,0.05173826217651367
neural_network,2023-10-14,2023-10-28,14,2.1,1.784723162651062,0.31527674198150635
neural_network,2023-10-14,2023-11-13,30,2.1,1.6689735651016235,0.4310263395309448
neural_network,2023-10-28,2023-10-29,1,0.3,0.4931357800960541,0.19313576817512512
neural_network,2023-10-28,2023-10-31,3,-3.6,-3.271125078201294,0.3288748264312744
neural_network,2023-10-28,2023-11-04,7,0.0,0.6421493887901306,0.6421493887901306
neural_network,2023-10-28,2023-11-11,14,-3.0,-2.8566904067993164,0.1433095932006836
neural_network,2023-10-28,2023-11-27,30,-6.4,-6.075065612792969,0.3249344825744629
neural_network,2023-11-11,2023-11-12,1,-3.3,-3.3020706176757812,0.0020706653594970703
neural_network,2023-11-11,2023-11-14,3,1.0,1.1987794637680054,0.19877946376800537
neural_network,2023-11-11,2023-11-18,7,-1.9,-1.8929988145828247,0.007001161575317383
neural_network,2023-11-11,2023-11-25,14,-3.7,-3.900087594985962,0.2000875473022461
neural_network,2023-11-11,2023-12-11,30,-6.5,-6.8526763916015625,0.3526763916015625
neural_network,2023-11-25,2023-11-26,1,-2.6,-2.5859174728393555,0.01408243179321289
neural_network,2023-11-25,2023-11-28,3,-12.5,-12.527288436889648,0.027288436889648438
neural_network,2023-11-25,2023-12-02,7,-9.7,-9.658246994018555,0.04175281524658203
neural_network,2023-11-25,2023-12-09,14,3.6,4.357332229614258,0.7573323249816895
neural_network,2023-11-25,2023-12-25,30,1.8,2.217674732208252,0.4176747798919678
neural_network,2023-12-09,2023-12-10,1,-0.8,-1.164764165878296,0.36476415395736694
neural_network,2023-12-09,2023-12-12,3,-4.4,-4.870175361633301,0.47017526626586914
neural_network,2023-12-09,2023-12-16,7,-3.1,-2.946697950363159,0.15330195426940918
neural_network,2023-12-09,2023-12-23,14,-3.2,-2.920278310775757,0.279721736907959
neural_network,2023-12-09,2024-01-08,30,-13.8,-13.642709732055664,0.15729045867919922
neural_network,2023-12-23,2023-12-24,1,0.2,-0.1625547707080841,0.36255478858947754
neural_network,2023-12-23,2023-12-26,3,0.9,0.9891831874847412,0.08918321132659912
neural_network,2023-12-23,2023-12-30,7,-6.5,-5.666665554046631,0.8333344459533691
neural_network,2023-12-23,2024-01-06,14,-12.6,-12.587772369384766,0.012228012084960938
neural_network,2023-12-23,2024-01-22,30,-5.1,-5.597599029541016,0.49759912490844727
neural_network,2024-01-06,2024-01-07,1,-10.7,-10.020994186401367,0.6790056228637695
neural_network,2024-01-06,2024-01-09,3,-11.9,-11.748623847961426,0.15137577056884766
neural_network,2024-01-06,2024-01-13,7,-12.7,-12.46555233001709,0.23444747924804688
neural_network,2024-01-06,2024-01-20,14,-16.2,-16.7775936126709,0.5775928497314453
neural_network,2024-01-06,2024-02-05,30,-6.5,-5.855474948883057,0.6445250511169434
neural_network,2024-01-20,2024-01-21,1,-13.8,-13.95168685913086,0.1516866683959961
neural_network,2024-01-20,2024-01-23,3,-11.7,-12.1650390625,0.4650392532348633
neural_network,2024-01-20,2024-01-27,7,2.0,1.586712121963501,0.413287878036499
neural_network,2024-01-20,2024-02-03,14,-5.1,-4.818362236022949,0.28163766860961914
neural_network,2024-01-20,2024-02-19,30,-17.4,-18.213176727294922,0.8131771087646484
neural_network,2024-02-03,2024-02-04,1,-5.6,-5.416603088378906,0.1833968162536621
neural_network,2024-02-03,2024-02-06,3,-6.2,-5.935583591461182,0.2644162178039551
neural_network,2024-02-03,2024-02-10,7,0.9,0.13715416193008423,0.7628458142280579
neural_network,2024-02-03,2024-02-17,14,-18.8,-18.687009811401367,0.11298942565917969
neural_network,2024-02-03,2024-03-04,30,4.3,3.4968678951263428,0.8031322956085205
neural_network,2024-02-17,2024-02-18,1,-13.4,-13.932876586914062,0.5328769683837891
neural_network,2024-02-17,2024-02-20,3,-12.7,-13.21040153503418,0.510401725769043
neural_network,2024-02-17,2024-02-24,7,-15.4,-16.097972869873047,0.6979732513427734
neural_network,2024-02-17,2024-03-02,14,0.9,-0.47142887115478516,1.3714288473129272
neural_network,2024-02-17,2024-03-18,30,-6.5,-6.593902587890625,0.093902587890625
neural_network,2024-03-02,2024-03-03,1,0.5,-0.2800031900405884,0.7800031900405884
neural_network,2024-03-02,2024-03-05,3,1.0,0.0950852558016777,0.9049147367477417
neural_network,2024-03-02,2024-03-09,7,-2.1,-2.707210063934326,0.6072101593017578
neural_network,2024-03-02,2024-03-16,14,-1.4,-2.1383512020111084,0.7383512258529663
neural_network,2024-03-02,2024-04-01,30,1.2,0.7539646625518799,0.44603538513183594
neural_network,2024-03-16,2024-03-17,1,-1.0,-1.230088710784912,0.2300887107849121
neural_network,2024-03-16,2024-03-19,3,-6.3,-5.9892401695251465,0.3107600212097168
neural_network,2024-03-16,2024-03-23,7,-12.5,-13.060112953186035,0.5601129531860352
neural_network,2024-03-16,2024-03-30,14,-1.0,-2.349761962890625,1.349761962890625
neural_network,2024-03-16,2024-04-15,30,5.5,5.561973571777344,0.06197357177734375
neural_network,2024-03-30,2024-03-31,1,1.1,0.14732523262500763,0.9526748061180115
neural_network,2024-03-30,2024-04-02,3,2.6,2.034104108810425,0.5658957958221436
neural_network,2024-03-30,2024-04-06,7,3.4,2.8401801586151123,0.5598199367523193
neural_network,2024-03-30,2024-04-13,14,3.1,3.0184340476989746,0.08156585693359375
neural_network,2024-03-30,2024-04-29,30,1.9,1.39755117893219,0.5024487972259521
neural_network,2024-04-13,2024-04-14,1,3.0,2.932581663131714,0.06741833686828613
neural_network,2024-04-13,2024-04-16,3,2.6,2.8919577598571777,0.2919578552246094
neural_network,2024-04-13,2024-04-20,7,3.8,3.0952956676483154,0.7047042846679688
neural_network,2024-04-13,2024-04-27,14,6.4,5.7305216789245605,0.6694784164428711
neural_network,2024-04-13,2024-05-13,30,14.9,14.768393516540527,0.1316061019897461
neural_network,2024-04-27,2024-04-28,1,6.2,5.323424339294434,0.8765754699707031
neural_network,2024-04-27,2024-04-30,3,7.0,6.37352180480957,0.6264781951904297
neural_network,2024-04-27,2024-05-04,7,14.4,13.610868453979492,0.7891311645507812
neural_network,2024-04-27,2024-05-11,14,12.2,12.306377410888672,0.10637760162353516
neural_network,2024-04-27,2024-05-27,30,14.1,13.439226150512695,0.6607742309570312
neural_network,2024-05-11,2024-05-12,1,11.7,11.41630744934082,0.2836923599243164
neural_network,2024-05-11,2024-05-14,3,9.5,8.915224075317383,0.5847759246826172
neural_network,2024-05-11,2024-05-18,7,18.7,18.573177337646484,0.12682342529296875
neural_network,2024-05-11,2024-05-25,14,6.6,5.721358299255371,0.8786416053771973
neural_network,2024-05-11,2024-06-10,30,9.7,9.605384826660156,0.09461498260498047
neural_network,2024-05-25,2024-05-26,1,16.7,16.401731491088867,0.29826927185058594
neural_network,2024-05-25,2024-05-28,3,11.7,11.230158805847168,0.46984100341796875
neural_network,2024-05-25,2024-06-01,7,17.4,17.304746627807617,0.09525299072265625
neural_network,2024-05-25,2024-06-08,14,16.3,15.762110710144043,0.5378885269165039
neural_network,2024-05-25,2024-06-24,30,21.0,20.66676139831543,0.3332386016845703
neural_network,2024-06-08,2024-06-09,1,11.5,11.533655166625977,0.03365516662597656
neural_network,2024-06-08,2024-06-11,3,12.1,11.867637634277344,0.2323627471923828
neural_network,2024-06-08,2024-06-15,7,11.7,11.008867263793945,0.6911325454711914
neural_network,2024-06-08,2024-06-22,14,18.5,18.334260940551758,0.1657390594482422
neural_network,2024-06-08,2024-07-08,30,21.9,21.98625946044922,0.08625984191894531
neural_network,2024-06-22,2024-06-23,1,16.3,16.066761016845703,0.23323822021484375
neural_network,2024-06-22,2024-06-25,3,18.9,18.873920440673828,0.026079177856445312
neural_network,2024-06-22,2024-06-29,7,17.7,17.137165069580078,0.562835693359375
neural_network,2024-06-22,2024-07-06,14,19.8,19.33832550048828,0.4616737365722656
neural_network,2024-06-22,2024-07-22,30,16.2,16.216611862182617,0.016611099243164062
neural_network,2024-07-06,2024-07-07,1,20.4,19.875059127807617,0.5249404907226562
neural_network,2024-07-06,2024-07-09,3,20.5,20.3443546295166,0.15564537048339844
neural_network,2024-07-06,2024-07-13,7,22.6,22.55879783630371,0.041202545166015625
neural_network,2024-07-06,2024-07-20,14,16.6,16.70492935180664,0.10492897033691406
neural_network,2024-07-06,2024-08-05,30,16.6,16.525800704956055,0.07419967651367188
neural_network,2024-07-20,2024-07-21,1,15.4,15.35209846496582,0.047901153564453125
neural_network,2024-07-20,2024-07-23,3,15.2,14.972328186035156,0.22767162322998047
neural_network,2024-07-20,2024-07-27,7,20.8,20.460857391357422,0.339141845703125
neural_network,2024-07-20,2024-08-03,14,22.4,22.106252670288086,0.2937469482421875
neural_network,2024-07-20,2024-08-19,30,12.4,12.23015308380127,0.1698465347290039
neural_network,2024-08-03,2024-08-04,1,17.9,17.899660110473633,0.000339508056640625
neural_network,2024-08-03,2024-08-06,3,15.9,15.824945449829102,0.07505416870117188
neural_network,2024-08-03,2024-08-10,7,15.4,15.305992126464844,0.09400749206542969
neural_network,2024-08-03,2024-08-17,14,19.3,19.175430297851562,0.12456893920898438
neural_network,2024-08-03,2024-09-02,30,12.4,12.216407775878906,0.1835918426513672
neural_network,2024-08-17,2024-08-18,1,14.8,14.515954971313477,0.2840452194213867
neural_network,2024-08-17,2024-08-20,3,13.0,12.64603042602539,0.3539695739746094
neural_network,2024-08-17,2024-08-24,7,18.0,17.301528930664062,0.6984710693359375
neural_network,2024-08-17,2024-08-31,14,18.5,18.36725616455078,0.13274383544921875
neural_network,2024-08-17,2024-09-17,30,20.3,20.309385299682617,0.009386062622070312
neural_network,2024-08-31,2024-09-01,1,13.1,12.848053932189941,0.25194644927978516
neural_network,2024-08-31,2024-09-03,3,16.8,16.385099411010742,0.4148998260498047
neural_network,2024-08-31,2024-09-08,7,8.1,8.143160820007324,0.043160438537597656
neural_network,2024-08-31,2024-09-15,14,19.3,19.099023818969727,0.2009754180908203
neural_network,2024-08-31,2024-10-02,30,10.2,10.224032402038574,0.0240325927734375
neural_network,2024-09-15,2024-09-16,1,20.0,19.95635414123535,0.04364585876464844
neural_network,2024-09-15,2024-09-18,3,18.6,18.657888412475586,0.057888031005859375
neural_network,2024-09-15,2024-09-23,7,10.5,10.642878532409668,0.14287853240966797
neural_network,2024-09-15,2024-09-30,14,11.4,11.343932151794434,0.056067466735839844
neural_network,2024-09-15,2024-10-16,30,4.6,4.628848552703857,0.028848648071289062
neural_network,2024-09-30,2024-10-01,1,13.9,14.02040958404541,0.12040996551513672
neural_network,2024-09-30,2024-10-03,3,14.7,14.797195434570312,0.09719562530517578
neural_network,2024-09-30,2024-10-07,7,6.1,6.028471946716309,0.07152795791625977
neural_network,2024-09-30,2024-10-14,14,4.4,3.737696409225464,0.6623036861419678
neural_network,2024-09-30,2024-10-30,30,14.0,13.745413780212402,0.25458621978759766
neural_network,2024-10-14,2024-10-15,1,5.2,4.841211318969727,0.35878849029541016
neural_network,2024-10-14,2024-10-17,3,7.0,7.20305061340332,0.2030506134033203
neural_network,2024-10-14,2024-10-21,7,12.8,12.466816902160645,0.33318328857421875
neural_network,2024-10-14,2024-10-28,14,-1.9,-2.817176103591919,0.9171761274337769
neural_network,2024-10-14,2024-11-13,30,0.5,0.6708808541297913,0.17088085412979126
neural_network,2024-10-28,2024-10-29,1,4.5,4.023202419281006,0.47679758071899414
neural_network,2024-10-28,2024-10-31,3,4.1,4.005452632904053,0.09454727172851562
neural_network,2024-10-28,2024-11-04,7,6.5,6.641225337982178,0.14122533798217773
neural_network,2024-10-28,2024-11-11,14,1.6,1.2632757425308228,0.33672428131103516
neural_network,2024-10-28,2024-11-27,30,-2.0,-2.297429323196411,0.29742932319641113
neural_network,2024-11-11,2024-11-12,1,-1.8,-2.3055334091186523,0.5055334568023682
neural_network,2024-11-11,2024-11-14,3,0.6,0.10810932517051697,0.49189069867134094
neural_network,2024-11-11,2024-11-18,7,6.1,5.69577693939209,0.4042229652404785
neural_network,2024-11-11,2024-11-25,14,-4.4,-4.487154483795166,0.08715438842773438
neural_network,2024-11-11,2024-12-11,30,-9.6,-10.191842079162598,0.5918416976928711
neural_network,2024-11-25,2024-11-26,1,-0.7,-0.7258517742156982,0.025851786136627197
neural_network,2024-11-25,2024-11-28,3,-4.7,-4.889290809631348,0.18929100036621094
neural_network,2024-11-25,2024-12-02,7,-3.1,-3.0061614513397217,0.09383845329284668
neural_network,2024-11-25,2024-12-09,14,-9.3,-9.707182884216309,0.4071826934814453
neural_network,2024-11-25,2024-12-25,30,-15.3,-15.632513999938965,0.33251380920410156
neural_network,2024-12-09,2024-12-10,1,-2.1,-2.3536646366119385,0.2536647319793701
neural_network,2024-12-09,2024-12-12,3,-13.7,-14.136608123779297,0.43660831451416016
neural_network,2024-12-09,2024-12-16,7,-1.4,-1.6780002117156982,0.27800023555755615
neural_network,2024-12-09,2024-12-23,14,-8.3,-7.98298978805542,0.31701040267944336
neural_network,2024-12-09,2025-01-08,30,-20.3,-20.718900680541992,0.4189014434814453
neural_network,2024-12-23,2024-12-24,1,-13.1,-13.438700675964355,0.3387002944946289
neural_network,2024-12-23,2024-12-26,3,-7.2,-7.809974670410156,0.6099748611450195
neural_network,2024-12-23,2024-12-30,7,1.1,0.8567164540290833,0.24328356981277466
neural_network,2024-12-23,2025-01-06,14,-12.4,-11.96835708618164,0.4316425323486328
neural_network,2024-12-23,2025-01-23,30,-17.7,-17.560155868530273,0.1398448944091797
neural_network,2025-01-06,2025-01-07,1,-16.5,-16.47173309326172,0.02826690673828125
neural_network,2025-01-06,2025-01-09,3,-16.4,-16.79149055480957,0.3914909362792969
neural_network,2025-01-06,2025-01-14,7,-9.4,-10.385072708129883,0.9850730895996094
neural_network,2025-01-06,2025-01-21,14,-31.0,-31.291522979736328,0.2915229797363281
neural_network,2025-01-06,2025-02-06,30,-9.8,-10.438246726989746,0.6382465362548828
neural_network,2025-01-21,2025-01-22,1,-20.3,-19.78607940673828,0.5139198303222656
neural_network,2025-01-21,2025-01-24,3,-23.9,-24.334463119506836,0.4344635009765625
neural_network,2025-01-21,2025-01-28,7,-20.0,-19.873708724975586,0.12629127502441406
neural_network,2025-01-21,2025-02-04,14,-15.8,-15.924949645996094,0.12494945526123047
neural_network,2025-01-21,2025-02-20,30,-15.4,-15.548991203308105,0.14899158477783203
neural_network,2025-02-04,2025-02-05,1,-16.1,-16.254858016967773,0.15485763549804688
neural_network,2025-02-04,2025-02-07,3,-9.1,-9.104776382446289,0.0047760009765625
neural_network,2025-02-04,2025-02-11,7,-21.0,-21.064834594726562,0.0648345947265625
neural_network,2025-02-04,2025-02-18,14,-18.1,-18.69278335571289,0.5927829742431641
neural_network,2025-02-04,2025-03-06,30,-6.7,-6.939195156097412,0.2391953468322754
neural_network,2025-02-18,2025-02-19,1,-15.6,-15.95026683807373,0.3502664566040039
neural_network,2025-02-18,2025-02-21,3,-11.2,-10.869254112243652,0.3307456970214844
neural_network,2025-02-18,2025-02-25,7,-4.0,-4.029531002044678,0.029531002044677734
neural_network,2025-02-18,2025-03-04,14,-0.2,-0.5900221467018127,0.3900221586227417
neural_network,2025-02-18,2025-03-20,30,-5.1,-4.756002902984619,0.3439970016479492
neural_network,2025-03-04,2025-03-05,1,-0.9,-0.8139773607254028,0.08602261543273926
neural_network,2025-03-04,2025-03-07,3,-9.3,-9.64277458190918,0.3427743911743164
neural_network,2025-03-04,2025-03-11,7,-7.2,-7.037535190582275,0.16246461868286133
neural_network,2025-03-04,2025-03-18,14,-1.8,-1.819196343421936,0.019196391105651855
neural_network,2025-03-04,2025-04-03,30,2.2,1.9903277158737183,0.20967233180999756
neural_network,2025-03-18,2025-03-19,1,-0.6,-0.39702439308166504,0.20297563076019287
neural_network,2025-03-18,2025-03-21,3,-5.8,-6.146543502807617,0.3465433120727539
neural_network,2025-03-18,2025-03-25,7,-6.5,-6.815674304962158,0.3156743049621582
neural_network,2025-03-18,2025-04-01,14,-9.1,-9.348758697509766,0.24875831604003906
neural_network,2025-03-18,2025-04-17,30,-1.5,-0.835921049118042,0.664078950881958
neural_network,2025-04-01,2025-04-02,1,-9.9,-9.867053985595703,0.03294563293457031
neural_network,2025-04-01,2025-04-04,3,1.9,1.7391802072525024,0.16081976890563965
neural_network,2025-04-01,2025-04-08,7,-9.3,-9.103130340576172,0.1968698501586914
neural_network,2025-04-01,2025-04-15,14,0.2,0.2721985876560211,0.07219858467578888
neural_network,2025-04-01,2025-05-01,30,3.7,4.394241809844971,0.6942417621612549
neural_network,2025-04-15,2025-04-16,1,-1.3,-1.5860813856124878,0.2860814332962036
neural_network,2025-04-15,2025-04-18,3,3.1,3.453927755355835,0.3539278507232666
neural_network,2025-04-15,2025-04-22,7,2.5,1.980035424232483,0.5199645757675171
neural_network,2025-04-15,2025-04-29,14,6.3,6.30290412902832,0.0029039382934570312
neural_network,2025-04-15,2025-05-15,30,18.8,19.055416107177734,0.2554168701171875
neural_network,2025-04-29,2025-04-30,1,-0.2,-0.0625084787607193,0.13749152421951294
neural_network,2025-04-29,2025-05-02,3,3.0,3.26244854927063,0.2624485492706299
neural_network,2025-04-29,2025-05-06,7,14.0,14.361307144165039,0.36130714416503906
neural_network,2025-04-29,2025-05-13,14,17.5,17.558265686035156,0.05826568603515625
neural_network,2025-04-29,2025-05-30,30,10.1,10.077252388000488,0.02274799346923828
neural_network,2025-05-13,2025-05-14,1,19.4,19.462434768676758,0.062435150146484375
neural_network,2025-05-13,2025-05-17,3,12.3,12.371440887451172,0.0714406967163086
neural_network,2025-05-13,2025-05-21,7,9.6,10.101529121398926,0.5015287399291992
neural_network,2025-05-13,2025-05-28,14,15.9,16.39560317993164,0.4956035614013672
neural_network,2025-05-28,2025-05-29,1,17.2,17.294828414916992,0.09482765197753906
neural_network,2025-05-28,2025-05-31,3,6.9,6.488933563232422,0.41106653213500977
neural_network,2025-05-28,2025-06-04,7,15.7,15.947901725769043,0.24790191650390625
