Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,temp_max,temp_min,temp_mean
2018-06-30,-79.85,47.7,EARLTON CLIMATE,6072230,2018,6,30,,25.1,,19.6,,22.3,,0.0,,4.3,,,M,,M,5.0,,,,27.0,,59,,25.1,19.6,22.3
2018-07-01,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,1,,33.4,,17.6,,25.5,,0.0,,7.5,,,,,,5.0,,,,32.0,,54,,33.4,17.6,25.5
2018-07-02,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,2,,27.3,,16.5,,21.9,,0.0,,3.9,,,M,,M,0.0,,,,19.0,,46,,27.3,16.5,21.9
2018-07-03,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,3,,32.1,,15.3,,23.7,,0.0,,5.7,,,M,,M,0.0,,,,23.0,,37,,32.1,15.3,23.7
2018-07-04,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,4,,33.1,,18.7,,25.9,,0.0,,7.9,,,M,,M,0.0,,,,23.0,,31,,33.1,18.7,25.9
2018-07-05,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,5,,33.6,,15.1,,24.3,,0.0,,6.3,,,M,,M,0.0,,,,21.0,,82,,33.6,15.1,24.3
2018-07-06,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,6,,22.1,,11.7,,16.9,,1.1,,0.0,,,M,,M,0.3,,,,33.0,,53,,22.1,11.7,16.9
2018-07-07,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,7,,28.2,,12.1,,20.2,,0.0,,2.2,,,M,,M,0.0,,,,23.0,,44,,28.2,12.1,20.2
2018-07-08,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,8,,31.6,,15.0,,23.3,,0.0,,5.3,,,M,,M,0.0,,,,21.0,,54,,31.6,15.0,23.3
2018-07-09,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,9,,25.4,,16.5,,21.0,,0.0,,3.0,,,M,,M,19.6,,,,23.0,,43,,25.4,16.5,21.0
2018-07-10,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,10,,23.1,,10.8,,17.0,,1.0,,0.0,,,M,,M,0.0,,,,33.0,,31,,23.1,10.8,17.0
2018-07-11,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,11,,27.0,,8.6,,17.8,,0.2,,0.0,,,M,,M,0.0,,,,32.0,,31,,27.0,8.6,17.8
2018-07-12,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,12,,27.4,,8.7,,18.1,,0.0,,0.1,,,M,,M,0.0,,,,,,<31,,27.4,8.7,18.1
2018-07-13,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,13,,22.5,,16.4,,19.4,,0.0,,1.4,,,M,,M,1.2,,,,19.0,,40,,22.5,16.4,19.4
2018-07-14,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,14,,30.5,,15.4,,22.9,,0.0,,4.9,,,M,,M,2.4,,,,2.0,,52,,30.5,15.4,22.9
2018-07-15,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,15,,30.0,,13.2,,21.6,,0.0,,3.6,,,M,,M,0.0,,,,,,<31,,30.0,13.2,21.6
2018-07-16,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,16,,28.8,,16.0,,22.4,,0.0,,4.4,,,,,,2.0,,,,19.0,,39,,28.8,16.0,22.4
2018-07-17,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,17,,19.0,,8.1,,13.6,,4.4,,0.0,,,,,,0.0,,,,32.0,,41,,19.0,8.1,13.6
2018-07-18,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,18,,23.3,,6.2,,14.8,,3.2,,0.0,,,,,,0.0,,,,,,,,23.3,6.2,14.8
2018-07-19,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,19,,28.9,,10.7,,19.8,,0.0,,1.8,,,,,,0.0,,,,22.0,,37,,28.9,10.7,19.8
2018-07-20,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,20,,29.0,,12.5,,20.8,,0.0,,2.8,,,,,,0.0,,,,14.0,,36,,29.0,12.5,20.8
2018-07-21,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,21,,29.0,,14.6,,21.8,,0.0,,3.8,,,,,,0.0,,,,13.0,,40,,29.0,14.6,21.8
2018-07-22,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,22,,30.2,,15.8,,23.0,,0.0,,5.0,,,,,,0.0,,,,9.0,,41,,30.2,15.8,23.0
2018-07-23,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,23,,25.4,,19.0,,22.2,,0.0,,4.2,,,,,,33.6,,,,,,,,25.4,19.0,22.2
2018-07-24,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,24,,25.0,,17.7,,21.3,,0.0,,3.3,,,,,,8.6,,,,27.0,,36,,25.0,17.7,21.3
2018-07-27,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,27,,22.4,,11.2,,16.8,,1.2,,0.0,,,,,,4.4,,,,22.0,,32,,22.4,11.2,16.8
2018-07-28,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,28,,20.8,,13.1,,16.9,,1.1,,0.0,,,,,,0.1,,,,,,,,20.8,13.1,16.9
2018-07-29,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,29,,25.4,,11.8,,18.6,,0.0,,0.6,,,,,,1.6,,,,31.0,,46,,25.4,11.8,18.6
2018-07-30,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,30,,27.5,,11.7,,19.6,,0.0,,1.6,,,,,,0.0,,,,,,,,27.5,11.7,19.6
2018-07-31,-79.85,47.7,EARLTON CLIMATE,6072230,2018,7,31,,28.5,,12.4,,20.5,,0.0,,2.5,,,,,,0.0,,,,,,,,28.5,12.4,20.5
2018-08-01,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,1,,23.7,,15.6,,19.7,,0.0,,1.7,,,,,,0.0,,,,,,,,23.7,15.6,19.7
2018-08-02,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,2,,21.4,,13.8,,17.6,,0.4,,0.0,,,,,,11.1,,,,,,,,21.4,13.8,17.6
2018-08-03,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,3,,24.0,,13.8,,18.9,,0.0,,0.9,,,,,,0.0,,,,,,,,24.0,13.8,18.9
2018-08-04,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,4,,27.3,,14.9,,21.1,,0.0,,3.1,,,,,,0.0,,,,,,,,27.3,14.9,21.1
2018-08-05,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,5,,31.4,,16.7,,24.0,,0.0,,6.0,,,,,,12.8,,,,22.0,,46,,31.4,16.7,24.0
2018-08-06,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,6,,25.9,,15.2,,20.5,,0.0,,2.5,,,,,,2.7,,,,22.0,,40,,25.9,15.2,20.5
2018-08-07,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,7,,21.7,,14.1,,17.9,,0.1,,0.0,,,,,,0.2,,,,,,,,21.7,14.1,17.9
2018-08-08,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,8,,24.5,,12.6,,18.6,,0.0,,0.6,,,,,,0.0,,,,,,,,24.5,12.6,18.6
2018-08-09,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,9,,23.2,,11.2,,17.2,,0.8,,0.0,,,,,,0.6,,,,33.0,,45,,23.2,11.2,17.2
2018-08-10,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,10,,26.5,,9.1,,17.8,,0.2,,0.0,,,,,,0.0,,,,,,,,26.5,9.1,17.8
2018-08-11,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,11,,25.8,,14.4,,20.1,,0.0,,2.1,,,,,,0.0,,,,,,,,25.8,14.4,20.1
2018-08-12,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,12,,28.6,,12.2,,20.4,,0.0,,2.4,,,,,,0.0,,,,,,,,28.6,12.2,20.4
2018-08-13,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,13,,29.6,,13.2,,21.4,,0.0,,3.4,,,,,,0.0,,,,,,,,29.6,13.2,21.4
2018-08-14,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,14,,31.6,,12.9,,22.2,,0.0,,4.2,,,,,,0.0,,,,35.0,,37,,31.6,12.9,22.2
2018-08-15,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,15,,20.3,,7.8,,14.1,,3.9,,0.0,,,,,,0.0,,,,,,,,20.3,7.8,14.1
2018-08-16,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,16,,25.7,,5.5,,15.6,,2.4,,0.0,,,,,,0.0,,,,,,,,25.7,5.5,15.6
2018-08-17,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,17,,27.0,,10.4,,18.7,,0.0,,0.7,,,,,,0.0,,,,35.0,,40,,27.0,10.4,18.7
2018-08-18,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,18,,23.6,,8.2,,15.9,,2.1,,0.0,,,,,,0.0,,,,,,,,23.6,8.2,15.9
2018-08-19,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,19,,26.8,,5.1,,16.0,,2.0,,0.0,,,,,,0.0,,,,19.0,,32,,26.8,5.1,16.0
2018-08-20,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,20,,27.3,,12.8,,20.0,,0.0,,2.0,,,,,,0.0,,,,,,,,27.3,12.8,20.0
2018-08-21,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,21,,23.4,,13.5,,18.5,,0.0,,0.5,,,,,,2.5,,,,35.0,,44,,23.4,13.5,18.5
2018-08-22,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,22,,21.3,,9.6,,15.5,,2.5,,0.0,,,,,,2.6,,,,33.0,,45,,21.3,9.6,15.5
2018-08-23,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,23,,27.8,,8.7,,18.3,,0.0,,0.3,,,,,,0.0,,,,27.0,,37,,27.8,8.7,18.3
2018-08-24,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,24,,27.1,,10.6,,18.8,,0.0,,0.8,,,,,,0.0,,,,20.0,,43,,27.1,10.6,18.8
2018-08-25,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,25,,23.9,,13.9,,18.9,,0.0,,0.9,,,,,,2.3,,,,17.0,,33,,23.9,13.9,18.9
2018-08-26,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,26,,25.6,,15.3,,20.5,,0.0,,2.5,,,,,,2.4,,,,30.0,,36,,25.6,15.3,20.5
2018-08-27,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,27,,22.9,,14.0,,18.4,,0.0,,0.4,,,,,,0.4,,,,19.0,,35,,22.9,14.0,18.4
2018-08-28,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,28,,23.9,,12.2,,18.0,,0.0,,0.0,,,,,,16.6,,,,28.0,,56,,23.9,12.2,18.0
2018-08-29,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,29,,12.2,,6.9,,9.5,,8.5,,0.0,,,,,,8.0,,,,35.0,,36,,12.2,6.9,9.5
2018-08-30,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,30,,16.2,,6.5,,11.4,,6.6,,0.0,,,,,,0.0,,,,,,,,16.2,6.5,11.4
2018-08-31,-79.85,47.7,EARLTON CLIMATE,6072230,2018,8,31,,22.9,,3.6,,13.3,,4.7,,0.0,,,,,,0.2,,,,18.0,,38,,22.9,3.6,13.3
2018-09-01,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,1,,20.2,,13.1,,16.7,,1.3,,0.0,,,,,,32.5,,,,22.0,,50,,20.2,13.1,16.7
2018-09-02,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,2,,27.2,,18.4,,22.8,,0.0,,4.8,,,,,,0.1,,,,21.0,,31,,27.2,18.4,22.8
2018-09-03,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,3,,25.1,,12.3,,18.7,,0.0,,0.7,,,,,,0.1,,,,31.0,,41,,25.1,12.3,18.7
2018-09-05,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,5,,24.7,,13.0,,18.8,,0.0,,0.8,,,,,,33.0,,,,30.0,,69,,24.7,13.0,18.8
2018-09-06,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,6,,19.2,,6.9,,13.1,,4.9,,0.0,,,,,,0.0,,,,,,,,19.2,6.9,13.1
2018-09-07,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,7,,18.5,,3.9,,11.2,,6.8,,0.0,,,,,,0.1,,,,31.0,,39,,18.5,3.9,11.2
2018-09-08,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,8,,14.9,,1.4,,8.2,,9.8,,0.0,,,,,,0.0,,,,,,,,14.9,1.4,8.2
2018-09-09,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,9,,17.0,,0.0,,8.5,,9.5,,0.0,,,,,,0.0,,,,,,,,17.0,0.0,8.5
2018-09-10,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,10,,14.9,,0.7,,7.8,,10.2,,0.0,,,,,,0.0,,,,14.0,,34,,14.9,0.7,7.8
2018-09-11,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,11,,20.9,,7.4,,14.1,,3.9,,0.0,,,,,,0.0,,,,,,,,20.9,7.4,14.1
2018-09-12,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,12,,23.9,,9.2,,16.6,,1.4,,0.0,,,,,,0.0,,,,19.0,,38,,23.9,9.2,16.6
2018-09-13,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,13,,26.8,,10.6,,18.7,,0.0,,0.7,,,,,,0.0,,,,,,,,26.8,10.6,18.7
2018-09-14,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,14,,27.6,,11.8,,19.7,,0.0,,1.7,,,,,,0.0,,,,19.0,,35,,27.6,11.8,19.7
2018-09-15,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,15,,24.8,,13.7,,19.2,,0.0,,1.2,,,,,,2.3,,,,3.0,,31,,24.8,13.7,19.2
2018-09-16,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,16,,25.3,,13.4,,19.4,,0.0,,1.4,,,,,,0.0,,,,,,,,25.3,13.4,19.4
2018-09-17,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,17,,29.0,,8.5,,18.7,,0.0,,0.7,,,,,,12.4,,,,30.0,,50,,29.0,8.5,18.7
2018-09-18,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,18,,11.1,,4.9,,8.0,,10.0,,0.0,,,,,,0.0,,,,35.0,,31,,11.1,4.9,8.0
2018-09-19,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,19,,13.7,,1.7,,7.7,,10.3,,0.0,,,,,,0.0,,,,,,,,13.7,1.7,7.7
2018-09-20,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,20,,16.1,,4.9,,10.5,,7.5,,0.0,,,,,,3.6,,,,,,,,16.1,4.9,10.5
2018-09-21,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,21,,24.8,,5.7,,15.2,,2.8,,0.0,,,,,,7.6,,,,28.0,,87,,24.8,5.7,15.2
2018-09-22,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,22,,13.5,,3.5,,8.5,,9.5,,0.0,,,,,,0.0,,,,22.0,,38,,13.5,3.5,8.5
2018-09-23,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,23,,6.9,,0.9,,3.9,,14.1,,0.0,,,,,,1.6,,,,35.0,,31,,6.9,0.9,3.9
2018-09-24,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,24,,14.4,,2.0,,8.2,,9.8,,0.0,,,,,,0.1,,,,15.0,,46,,14.4,2.0,8.2
2018-09-25,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,25,,20.2,,11.1,,15.6,,2.4,,0.0,,,,,,0.4,,,,20.0,,44,,20.2,11.1,15.6
2018-09-26,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,26,,17.2,,3.8,,10.5,,7.5,,0.0,,,,,,6.6,,,,30.0,,52,,17.2,3.8,10.5
2018-09-27,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,27,,16.6,,0.6,,8.6,,9.4,,0.0,,,,,,0.0,,,,19.0,,44,,16.6,0.6,8.6
2018-09-28,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,28,,12.3,,0.2,,6.2,,11.8,,0.0,,,,,,8.1,,,,31.0,,43,,12.3,0.2,6.2
2018-09-29,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,29,,11.1,,-0.6,,5.2,,12.8,,0.0,,,,,,0.0,,,,29.0,,40,,11.1,-0.6,5.2
2018-09-30,-79.85,47.7,EARLTON CLIMATE,6072230,2018,9,30,,9.7,,1.2,,5.5,,12.5,,0.0,,,,,,0.0,,,,,,,,9.7,1.2,5.5
2018-10-01,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,1,,9.0,,-0.2,,4.4,,13.6,,0.0,,,,,,0.1,,,,,,,,9.0,-0.2,4.4
2018-10-02,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,2,,10.3,,4.4,,7.3,,10.7,,0.0,,,,,,0.0,,,,,,,,10.3,4.4,7.3
2018-10-03,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,3,,16.5,,2.7,,9.6,,8.4,,0.0,,,,,,14.4,,,,19.0,,61,,16.5,2.7,9.6
2018-10-04,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,4,,19.9,,-2.3,,8.8,,9.2,,0.0,,,,,,5.0,,,,30.0,,80,,19.9,-2.3,8.8
2018-10-05,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,5,,1.8,,-2.8,,-0.5,,18.5,,0.0,,,,,,1.4,,,,,,,,1.8,-2.8,-0.5
2018-10-06,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,6,,5.6,,1.8,,3.7,,14.3,,0.0,,,,,,2.8,,,,,,,,5.6,1.8,3.7
2018-10-07,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,7,,3.9,,1.2,,2.5,,15.5,,0.0,,,,,,0.0,,,,,,,,3.9,1.2,2.5
2018-10-08,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,8,,7.7,,2.8,,5.3,,12.7,,0.0,,,,,,8.5,,,,,,,,7.7,2.8,5.3
2018-10-09,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,9,,8.7,,5.4,,7.0,,11.0,,0.0,,,,,,10.0,,,,,,,,8.7,5.4,7.0
2018-10-10,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,10,,5.4,,4.2,,4.8,,13.2,,0.0,,,,,,36.9,,,,8.0,,33,,5.4,4.2,4.8
2018-10-11,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,11,,14.0,,2.2,,8.1,,9.9,,0.0,,,,,,5.1,,,,26.0,,48,,14.0,2.2,8.1
2018-10-12,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,12,,4.1,,-1.7,,1.2,,16.8,,0.0,,,,,,0.6,,,,28.0,,41,,4.1,-1.7,1.2
2018-10-13,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,13,,4.7,,-1.0,,1.8,,16.2,,0.0,,,,,,0.0,,,,,,,,4.7,-1.0,1.8
2018-10-14,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,14,,10.5,,0.4,,5.4,,12.6,,0.0,,,,,,0.6,,,,20.0,,31,,10.5,0.4,5.4
2018-10-15,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,15,,7.0,,-0.3,,3.3,,14.7,,0.0,,,,,,17.5,,,,30.0,,46,,7.0,-0.3,3.3
2018-10-16,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,16,,6.0,,-2.0,,2.0,,16.0,,0.0,,,,,,0.6,,,,23.0,,47,,6.0,-2.0,2.0
2018-10-17,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,17,,1.8,,-4.0,,-1.1,,19.1,,0.0,,,,,,1.2,,,,31.0,,50,,1.8,-4.0,-1.1
2018-10-18,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,18,,4.2,,-6.3,,-1.1,,19.1,,0.0,,,,,,0.0,,,,21.0,,40,,4.2,-6.3,-1.1
2018-10-19,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,19,,11.4,,0.7,,6.1,,11.9,,0.0,,,,,,9.1,,,,22.0,,50,,11.4,0.7,6.1
2018-10-20,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,20,,8.5,,-2.4,,3.0,,15.0,,0.0,,,,,,8.1,,0.0,,30.0,,64,,8.5,-2.4,3.0
2018-10-21,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,21,,-0.2,,-3.2,,-1.7,,19.7,,0.0,,,,,,0.2,,2.0,,31.0,,39,,-0.2,-3.2,-1.7
2018-10-22,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,22,,5.1,,-1.6,,1.7,,16.3,,0.0,,,,,,0.2,,1.0,,,,,,5.1,-1.6,1.7
2018-10-23,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,23,,3.1,,0.5,,1.8,,16.2,,0.0,,,,,,4.2,,,,34.0,,43,,3.1,0.5,1.8
2018-10-24,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,24,,0.8,,-2.6,,-0.9,,18.9,,0.0,,,,,,0.2,,,,33.0,,40,,0.8,-2.6,-0.9
2018-10-25,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,25,,3.1,,-2.9,,0.1,,17.9,,0.0,,,,,,0.6,,,,,,,,3.1,-2.9,0.1
2018-10-26,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,26,,0.8,,-3.0,,-1.1,,19.1,,0.0,,,,,,0.0,,,,,,,,0.8,-3.0,-1.1
2018-10-27,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,27,,2.5,,-2.6,,0.0,,18.0,,0.0,,,,,,0.0,,,,,,,,2.5,-2.6,0.0
2018-10-28,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,28,,0.3,,-2.6,,-1.1,,19.1,,0.0,,,,,,7.1,,,,,,,,0.3,-2.6,-1.1
2018-10-29,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,29,,0.0,,-3.5,,-1.7,,19.7,,0.0,,,,,,0.2,,4.0,,,,,,0.0,-3.5,-1.7
2018-10-30,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,30,,5.1,,-6.2,,-0.6,,18.6,,0.0,,,,,,0.0,,2.0,,,,,,5.1,-6.2,-0.6
2018-10-31,-79.85,47.7,EARLTON CLIMATE,6072230,2018,10,31,,5.7,,-0.1,,2.8,,15.2,,0.0,,,,,,4.0,,0.0,,,,,,5.7,-0.1,2.8
2018-11-01,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,1,,6.6,,-1.2,,2.7,,15.3,,0.0,,,,,,0.0,,,,29.0,,31,,6.6,-1.2,2.7
2018-11-02,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,2,,2.6,,-0.1,,1.2,,16.8,,0.0,,,,,,0.0,,,,36.0,,33,,2.6,-0.1,1.2
2018-11-03,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,3,,1.7,,-1.8,,0.0,,18.0,,0.0,,,,,,0.2,,,,32.0,,44,,1.7,-1.8,0.0
2018-11-04,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,4,,6.7,,-5.8,,0.4,,17.6,,0.0,,,,,,0.0,,,,,,,,6.7,-5.8,0.4
2018-11-05,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,5,,5.4,,0.1,,2.8,,15.2,,0.0,,,,,,4.2,,,,11.0,,34,,5.4,0.1,2.8
2018-11-06,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,6,,6.6,,4.6,,5.6,,12.4,,0.0,,,,,,15.1,,,,,,,,6.6,4.6,5.6
2018-11-07,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,7,,5.0,,0.7,,2.8,,15.2,,0.0,,,,,,3.7,,,,31.0,,34,,5.0,0.7,2.8
2018-11-08,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,8,,1.5,,-2.3,,-0.4,,18.4,,0.0,,,,,,0.0,,,,,,,,1.5,-2.3,-0.4
2018-11-09,-79.85,47.7,EARLTON CLIMATE,6072230,2018,11,9,,-1.5,,-2.5,,-2.0,,20.0,,0.0,,,,,,4.6,,,,8.0,,34,,-1.5,-2.5,-2.0
